72.196.193.178 - - [24/Oct/2020:18:45:04 +0000] "GET / HTTP/1.1" 500 170 "-" "-" "-"
77.248.65.46 - - [24/Oct/2020:18:52:02 +0000] "GET /static/media/icon.cd030ebc.png HTTP/1.1" 200 39758 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:52:02 +0000] "GET /static/media/banner.81c6a626.png HTTP/1.1" 200 395651 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:52:04 +0000] "GET /static/media/addchampionbanner.f6933c33.jpg HTTP/1.1" 200 208516 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:52:16 +0000] "GET /static/media/poro.7aafde6c.png HTTP/1.1" 200 224490 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:52:16 +0000] "GET /static/media/giphy.a58e0ad4.gif HTTP/1.1" 200 2043387 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:31 +0000] "GET /static/media/giphy.a58e0ad4.gif HTTP/1.1" 304 0 "http://18.192.56.124/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET / HTTP/1.1" 200 2312 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 200 16269 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /static/js/main.eee0dd47.chunk.js HTTP/1.1" 200 22554 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 200 250323 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 200 48706 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:43 +0000] "GET /logo192.png HTTP/1.1" 200 6202 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:48 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 200 1758835 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:18:54:48 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 200 491700 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:42 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:42 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:42 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:42 +0000] "GET /static/js/main.eee0dd47.chunk.js HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:42 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 200 48706 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:47 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:04:47 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
83.97.20.30 - - [24/Oct/2020:19:09:04 +0000] "GET / HTTP/1.0" 200 2312 "-" "-" "-"
77.248.65.46 - - [24/Oct/2020:19:09:53 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:53 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:53 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:53 +0000] "GET /static/js/main.eee0dd47.chunk.js HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:54 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:54 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:54 +0000] "GET /logo192.png HTTP/1.1" 200 6202 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:09:56 +0000] "GET /8000 HTTP/1.1" 200 2312 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:07 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:07 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 304 0 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /static/js/main.eee0dd47.chunk.js HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 200 48706 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:44 +0000] "GET /logo192.png HTTP/1.1" 200 6202 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:49 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:10:49 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET / HTTP/1.1" 200 2312 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /static/js/main.2b1758f9.chunk.js HTTP/1.1" 200 22541 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 200 16269 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 200 250323 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 200 48706 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:32 +0000] "GET /logo192.png HTTP/1.1" 200 6202 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:39 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 200 491700 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:39 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 200 1758835 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:39 +0000] "GET /static/media/loginbackground.cad6758f.png HTTP/1.1" 200 2284135 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:47 +0000] "GET /18.192.56.124/champs HTTP/1.1" 200 2312 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:47 +0000] "GET /static/media/icon.cd030ebc.png HTTP/1.1" 200 39758 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:47 +0000] "GET /static/media/banner.81c6a626.png HTTP/1.1" 200 395651 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:48 +0000] "GET /static/media/addchampionbanner.f6933c33.jpg HTTP/1.1" 200 208516 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:50 +0000] "POST /18.192.56.124/champs/ HTTP/1.1" 405 150 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:54 +0000] "POST /18.192.56.124/champs/ HTTP/1.1" 405 150 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:57 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 200 16269 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:59 +0000] "GET /static/css/main.aad72135.chunk.css.map HTTP/1.1" 200 47924 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:14:59 +0000] "GET /static/js/main.2b1758f9.chunk.js.map HTTP/1.1" 200 68477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:01 +0000] "GET /static/js/2.8aa2a118.chunk.js.map HTTP/1.1" 200 933304 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
54.198.55.229 - - [24/Oct/2020:19:15:12 +0000] "GET / HTTP/1.1" 200 2312 "-" "Mozilla/5.0 (compatible)" "-"
77.248.65.46 - - [24/Oct/2020:19:15:19 +0000] "POST /18.192.56.124/champs/ HTTP/1.1" 405 150 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
59.127.75.245 - - [24/Oct/2020:19:15:22 +0000] "GET / HTTP/1.1" 200 2312 "-" "Mozilla/5.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:30 +0000] "GET / HTTP/1.1" 200 2312 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:31 +0000] "GET /static/js/main.2b1758f9.chunk.js HTTP/1.1" 200 22541 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:31 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 200 16269 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:31 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 200 250323 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:31 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 200 48706 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:31 +0000] "GET /logo192.png HTTP/1.1" 200 6202 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:36 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 200 491700 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:37 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 200 1758835 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:38 +0000] "GET /static/js/2.8aa2a118.chunk.js.map HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:38 +0000] "GET /static/js/main.2b1758f9.chunk.js.map HTTP/1.1" 200 68477 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:38 +0000] "GET /static/css/main.aad72135.chunk.css.map HTTP/1.1" 200 47924 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:15:54 +0000] "GET /18.192.56.124/champs HTTP/1.1" 200 2312 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:16:09 +0000] "POST /18.192.56.124/champs/ HTTP/1.1" 405 150 "http://ec2-18-192-56-124.eu-central-1.compute.amazonaws.com/dashboard" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:52 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:52 +0000] "GET /static/css/main.aad72135.chunk.css HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:52 +0000] "GET /static/js/2.8aa2a118.chunk.js HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:52 +0000] "GET /static/js/main.2b1758f9.chunk.js HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:52 +0000] "GET /static/media/riot.d2572908.png HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:57 +0000] "GET /static/media/phone.f48bf704.png HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:23:57 +0000] "GET /static/media/landingbackground.9f4896c3.png HTTP/1.1" 304 0 "http://18.192.56.124/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:24:12 +0000] "OPTIONS /user/register HTTP/1.1" 405 150 "http://localhost:3000/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:24:33 +0000] "OPTIONS /user/register HTTP/1.1" 405 150 "http://localhost:3000/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
77.248.65.46 - - [24/Oct/2020:19:24:33 +0000] "OPTIONS /user/register HTTP/1.1" 405 150 "http://localhost:3000/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0" "-"
